WGMS_ID,YEAR,WINTER_BALANCE,SUMMER_BALANCE,ANNUAL_BALANCE,POINT_LAT,POINT_LON
489,1969,572.0,-472.0,100.0,136.8677787,190.8159999
489,1969,572.0,-471.0,101.0,136.8677787,190.8159999
489,1969,572.0,-470.0,102.0,136.8677787,190.8159999
489,1969,618.0,-925.0,-307.0,136.8677787,190.8159999
489,1970,728.0,-4696.0,-3968.0,136.8677787,190.8159999
489,1970,728.0,-4196.0,-3468.0,136.8677787,190.8159999
489,1970,728.0,-3632.0,-2904.0,136.8677787,190.8159999
489,1970,831.0,-3186.0,-2355.0,136.8677787,190.8159999
489,1970,911.0,-2758.0,-1847.0,136.8677787,190.8159999
489,1970,968.0,-2053.0,-1085.0,136.8677787,190.8159999
489,1970,1003.0,-1588.0,-585.0,136.8677787,190.8159999
489,1970,1014.0,-1182.0,-168.0,136.8677787,190.8159999
489,1970,1003.0,-951.0,52.0,136.8677787,190.8159999
489,1970,969.0,-802.0,167.0,136.8677787,190.8159999
489,1970,912.0,-725.0,187.0,136.8677787,190.8159999
489,1970,832.0,-532.0,300.0,136.8677787,190.8159999
489,1970,730.0,-512.0,218.0,136.8677787,190.8159999
489,1970,730.0,-609.0,121.0,136.8677787,190.8159999
489,1970,730.0,-464.0,266.0,136.8677787,190.8159999
489,1970,730.0,-314.0,416.0,136.8677787,190.8159999
489,1970,730.0,-507.0,223.0,136.8677787,190.8159999
489,1970,730.0,-621.0,109.0,136.8677787,190.8159999
489,1970,730.0,-632.0,98.0,136.8677787,190.8159999
489,1970,919.0,-1143.0,-224.0,136.8677787,190.8159999
489,1971,391.0,-4141.0,-3750.0,136.8677787,190.8159999
489,1971,391.0,-3820.0,-3429.0,136.8677787,190.8159999
489,1971,391.0,-3419.0,-3028.0,136.8677787,190.8159999
489,1971,489.0,-2918.0,-2429.0,136.8677787,190.8159999
489,1971,571.0,-2556.0,-1985.0,136.8677787,190.8159999
489,1971,636.0,-2194.0,-1558.0,136.8677787,190.8159999
489,1971,685.0,-1724.0,-1039.0,136.8677787,190.8159999
489,1971,718.0,-1059.0,-341.0,136.8677787,190.8159999
489,1971,735.0,-857.0,-122.0,136.8677787,190.8159999
489,1971,735.0,-740.0,-5.0,136.8677787,190.8159999
489,1971,719.0,-677.0,42.0,136.8677787,190.8159999
489,1971,686.0,-543.0,143.0,136.8677787,190.8159999
489,1971,638.0,-536.0,102.0,136.8677787,190.8159999
489,1971,638.0,-531.0,107.0,136.8677787,190.8159999
489,1971,638.0,-497.0,141.0,136.8677787,190.8159999
489,1971,638.0,-423.0,215.0,136.8677787,190.8159999
489,1971,638.0,-510.0,128.0,136.8677787,190.8159999
489,1971,638.0,-537.0,101.0,136.8677787,190.8159999
489,1971,638.0,-536.0,102.0,136.8677787,190.8159999
489,1971,682.0,-1106.0,-424.0,136.8677787,190.8159999
489,1972,455.0,-3205.0,-2750.0,136.8677787,190.8159999
489,1972,455.0,-3084.0,-2629.0,136.8677787,190.8159999
489,1972,455.0,-2209.0,-1754.0,136.8677787,190.8159999
489,1972,455.0,-2205.0,-1750.0,136.8677787,190.8159999
489,1972,580.0,-1645.0,-1065.0,136.8677787,190.8159999
489,1972,685.0,-1277.0,-592.0,136.8677787,190.8159999
489,1972,769.0,-1010.0,-241.0,136.8677787,190.8159999
489,1972,834.0,-1042.0,-208.0,136.8677787,190.8159999
489,1972,878.0,-753.0,125.0,136.8677787,190.8159999
489,1972,903.0,-731.0,172.0,136.8677787,190.8159999
489,1972,907.0,-510.0,397.0,136.8677787,190.8159999
489,1972,891.0,-406.0,485.0,136.8677787,190.8159999
489,1972,855.0,-396.0,459.0,136.8677787,190.8159999
489,1972,800.0,-500.0,300.0,136.8677787,190.8159999
489,1972,800.0,-364.0,436.0,136.8677787,190.8159999
489,1972,800.0,-351.0,449.0,136.8677787,190.8159999
489,1972,800.0,-574.0,226.0,136.8677787,190.8159999
489,1972,800.0,-699.0,101.0,136.8677787,190.8159999
489,1972,800.0,-701.0,98.0,136.8677787,190.8159999
489,1972,820.0,-683.0,137.0,136.8677787,190.8159999
489,1973,716.0,-4049.0,-3333.0,136.8677787,190.8159999
489,1973,716.0,-3936.0,-3220.0,136.8677787,190.8159999
489,1973,731.0,-3510.0,-2779.0,136.8677787,190.8159999
489,1973,740.0,-3059.0,-2319.0,136.8677787,190.8159999
489,1973,743.0,-2176.0,-1433.0,136.8677787,190.8159999
489,1973,740.0,-1747.0,-1007.0,136.8677787,190.8159999
489,1973,730.0,-1315.0,-585.0,136.8677787,190.8159999
489,1973,715.0,-938.0,-223.0,136.8677787,190.8159999
489,1973,693.0,-702.0,-9.0,136.8677787,190.8159999
489,1973,665.0,-632.0,33.0,136.8677787,190.8159999
489,1973,631.0,-498.0,133.0,136.8677787,190.8159999
489,1973,591.0,-518.0,73.0,136.8677787,190.8159999
489,1973,591.0,-603.0,-12.0,136.8677787,190.8159999
489,1973,591.0,-501.0,90.0,136.8677787,190.8159999
489,1973,591.0,-216.0,375.0,136.8677787,190.8159999
489,1973,591.0,-399.0,192.0,136.8677787,190.8159999
489,1973,591.0,-491.0,100.0,136.8677787,190.8159999
489,1973,591.0,-491.0,100.0,136.8677787,190.8159999
489,1973,703.0,-1163.0,-460.0,136.8677787,190.8159999
489,1974,753.0,-2894.0,-2142.0,136.8677787,190.8159999
489,1974,753.0,-2506.0,-1753.0,136.8677787,190.8159999
489,1974,753.0,-1922.0,-1169.0,136.8677787,190.8159999
489,1974,753.0,-1548.0,-795.0,136.8677787,190.8159999
489,1974,753.0,-1000.0,-247.0,136.8677787,190.8159999
489,1974,753.0,-583.0,170.0,136.8677787,190.8159999
489,1974,815.0,-526.0,289.0,136.8677787,190.8159999
489,1974,837.0,-427.0,410.0,136.8677787,190.8159999
489,1974,821.0,-362.0,459.0,136.8677787,190.8159999
489,1974,765.0,-352.0,413.0,136.8677787,190.8159999
489,1974,669.0,-186.0,483.0,136.8677787,190.8159999
489,1974,535.0,-191.0,344.0,136.8677787,190.8159999
489,1974,361.0,-93.0,268.0,136.8677787,190.8159999
489,1974,361.0,117.0,478.0,136.8677787,190.8159999
489,1974,361.0,315.0,676.0,136.8677787,190.8159999
489,1974,361.0,-12.0,349.0,136.8677787,190.8159999
489,1974,361.0,139.0,500.0,136.8677787,190.8159999
489,1974,361.0,-265.0,95.0,136.8677787,190.8159999
489,1974,731.0,-501.0,230.0,136.8677787,190.8159999
489,1975,645.0,-3158.0,-2513.0,136.8677787,190.8159999
489,1975,645.0,-2957.0,-2312.0,136.8677787,190.8159999
489,1975,645.0,-2458.0,-1813.0,136.8677787,190.8159999
489,1975,645.0,-2063.0,-1418.0,136.8677787,190.8159999
489,1975,853.0,-1652.0,-799.0,136.8677787,190.8159999
489,1975,1017.0,-1019.0,-2.0,136.8677787,190.8159999
489,1975,1136.0,-861.0,275.0,136.8677787,190.8159999
489,1975,1210.0,-749.0,461.0,136.8677787,190.8159999
489,1975,1240.0,-716.0,524.0,136.8677787,190.8159999
489,1975,1240.0,-734.0,506.0,136.8677787,190.8159999
489,1975,1240.0,-735.0,505.0,136.8677787,190.8159999
489,1975,1240.0,-823.0,417.0,136.8677787,190.8159999
489,1975,1240.0,-891.0,349.0,136.8677787,190.8159999
489,1975,1240.0,-694.0,546.0,136.8677787,190.8159999
489,1975,1240.0,-318.0,922.0,136.8677787,190.8159999
489,1975,1240.0,-627.0,613.0,136.8677787,190.8159999
489,1975,1240.0,-817.0,423.0,136.8677787,190.8159999
489,1975,1240.0,-930.0,310.0,136.8677787,190.8159999
489,1975,1131.0,-960.0,171.0,136.8677787,190.8159999
489,1976,166.0,-2416.0,-2250.0,136.8677787,190.8159999
489,1976,166.0,-2168.0,-2002.0,136.8677787,190.8159999
489,1976,311.0,-1679.0,-1368.0,136.8677787,190.8159999
489,1976,430.0,-1709.0,-1279.0,136.8677787,190.8159999
489,1976,524.0,-1126.0,-602.0,136.8677787,190.8159999
489,1976,593.0,-697.0,-104.0,136.8677787,190.8159999
489,1976,637.0,-488.0,149.0,136.8677787,190.8159999
489,1976,656.0,-413.0,243.0,136.8677787,190.8159999
489,1976,650.0,-407.0,243.0,136.8677787,190.8159999
489,1976,650.0,-370.0,280.0,136.8677787,190.8159999
489,1976,650.0,-280.0,370.0,136.8677787,190.8159999
489,1976,650.0,-288.0,362.0,136.8677787,190.8159999
489,1976,650.0,-406.0,244.0,136.8677787,190.8159999
489,1976,650.0,-269.0,381.0,136.8677787,190.8159999
489,1976,650.0,-44.0,606.0,136.8677787,190.8159999
489,1976,650.0,-300.0,350.0,136.8677787,190.8159999
489,1976,650.0,-547.0,103.0,136.8677787,190.8159999
489,1976,650.0,-555.0,95.0,136.8677787,190.8159999
489,1976,613.0,-563.0,50.0,136.8677787,190.8159999
489,1977,655.0,-2210.0,-1555.0,136.8677787,190.8159999
489,1977,655.0,-1684.0,-1029.0,136.8677787,190.8159999
489,1977,836.0,-1462.0,-626.0,136.8677787,190.8159999
489,1977,970.0,-1376.0,-406.0,136.8677787,190.8159999
489,1977,1060.0,-1110.0,-50.0,136.8677787,190.8159999
489,1977,1103.0,-878.0,225.0,136.8677787,190.8159999
489,1977,1101.0,-714.0,387.0,136.8677787,190.8159999
489,1977,1053.0,-543.0,510.0,136.8677787,190.8159999
489,1977,960.0,-432.0,528.0,136.8677787,190.8159999
489,1977,960.0,-489.0,471.0,136.8677787,190.8159999
489,1977,960.0,-373.0,587.0,136.8677787,190.8159999
489,1977,960.0,-471.0,489.0,136.8677787,190.8159999
489,1977,960.0,-554.0,406.0,136.8677787,190.8159999
489,1977,960.0,-429.0,531.0,136.8677787,190.8159999
489,1977,960.0,-286.0,674.0,136.8677787,190.8159999
489,1977,960.0,-649.0,311.0,136.8677787,190.8159999
489,1977,960.0,-828.0,132.0,136.8677787,190.8159999
489,1977,960.0,-845.0,115.0,136.8677787,190.8159999
489,1977,1004.0,-652.0,352.0,136.8677787,190.8159999
489,1978,1142.0,-2794.0,-1652.0,136.8677787,190.8159999
489,1978,1142.0,-2267.0,-1125.0,136.8677787,190.8159999
489,1978,1142.0,-1806.0,-664.0,136.8677787,190.8159999
489,1978,1142.0,-1665.0,-523.0,136.8677787,190.8159999
489,1978,1142.0,-1351.0,-209.0,136.8677787,190.8159999
489,1978,1090.0,-939.0,151.0,136.8677787,190.8159999
489,1978,1016.0,-765.0,251.0,136.8677787,190.8159999
489,1978,919.0,-524.0,395.0,136.8677787,190.8159999
489,1978,799.0,-323.0,476.0,136.8677787,190.8159999
489,1978,799.0,-331.0,468.0,136.8677787,190.8159999
489,1978,799.0,-201.0,598.0,136.8677787,190.8159999
489,1978,799.0,-328.0,471.0,136.8677787,190.8159999
489,1978,799.0,-467.0,332.0,136.8677787,190.8159999
489,1978,799.0,-287.0,512.0,136.8677787,190.8159999
489,1978,799.0,-212.0,587.0,136.8677787,190.8159999
489,1978,799.0,-672.0,127.0,136.8677787,190.8159999
489,1978,799.0,-701.0,98.0,136.8677787,190.8159999
489,1978,799.0,-693.0,106.0,136.8677787,190.8159999
489,1978,916.0,-628.0,288.0,136.8677787,190.8159999
489,1979,759.0,-2929.0,-2170.0,136.8677787,190.8159999
489,1979,759.0,-2710.0,-1951.0,136.8677787,190.8159999
489,1979,759.0,-2241.0,-1482.0,136.8677787,190.8159999
489,1979,759.0,-1989.0,-1230.0,136.8677787,190.8159999
489,1979,850.0,-1822.0,-972.0,136.8677787,190.8159999
489,1979,925.0,-1172.0,-247.0,136.8677787,190.8159999
489,1979,984.0,-870.0,114.0,136.8677787,190.8159999
489,1979,1026.0,-776.0,250.0,136.8677787,190.8159999
489,1979,1051.0,-729.0,322.0,136.8677787,190.8159999
489,1979,1051.0,-719.0,332.0,136.8677787,190.8159999
489,1979,1051.0,-617.0,434.0,136.8677787,190.8159999
489,1979,1051.0,-688.0,363.0,136.8677787,190.8159999
489,1979,1051.0,-802.0,249.0,136.8677787,190.8159999
489,1979,1051.0,-650.0,401.0,136.8677787,190.8159999
489,1979,1051.0,-434.0,617.0,136.8677787,190.8159999
489,1979,1051.0,-720.0,331.0,136.8677787,190.8159999
489,1979,1051.0,-951.0,100.0,136.8677787,190.8159999
489,1979,1051.0,-951.0,100.0,136.8677787,190.8159999
489,1979,993.0,-949.0,44.0,136.8677787,190.8159999
489,1980,783.0,-1535.0,-752.0,136.8677787,190.8159999
489,1980,783.0,-1628.0,-845.0,136.8677787,190.8159999
489,1980,783.0,-1839.0,-1056.0,136.8677787,190.8159999
489,1980,783.0,-1556.0,-773.0,136.8677787,190.8159999
489,1980,783.0,-1179.0,-396.0,136.8677787,190.8159999
489,1980,589.0,-597.0,-8.0,136.8677787,190.8159999
489,1980,513.0,-347.0,166.0,136.8677787,190.8159999
489,1980,553.0,-278.0,275.0,136.8677787,190.8159999
489,1980,711.0,-382.0,329.0,136.8677787,190.8159999
489,1980,986.0,-666.0,320.0,136.8677787,190.8159999
489,1980,1378.0,-967.0,411.0,136.8677787,190.8159999
489,1980,1378.0,-1097.0,281.0,136.8677787,190.8159999
489,1980,1378.0,-1194.0,184.0,136.8677787,190.8159999
489,1980,1378.0,-1010.0,368.0,136.8677787,190.8159999
489,1980,1378.0,-863.0,515.0,136.8677787,190.8159999
489,1980,1378.0,-1173.0,205.0,136.8677787,190.8159999
489,1980,1378.0,-1354.0,24.0,136.8677787,190.8159999
489,1980,1378.0,-1271.0,106.0,136.8677787,190.8159999
489,1980,868.0,-728.0,140.0,136.8677787,190.8159999
489,1981,986.0,-4136.0,-3150.0,136.8677787,190.8159999
489,1981,986.0,-3113.0,-2127.0,136.8677787,190.8159999
489,1981,986.0,-2658.0,-1672.0,136.8677787,190.8159999
489,1981,986.0,-2447.0,-1461.0,136.8677787,190.8159999
489,1981,986.0,-1919.0,-933.0,136.8677787,190.8159999
489,1981,986.0,-1311.0,-325.0,136.8677787,190.8159999
489,1981,986.0,-1115.0,-129.0,136.8677787,190.8159999
489,1981,1158.0,-1035.0,123.0,136.8677787,190.8159999
489,1981,1184.0,-929.0,255.0,136.8677787,190.8159999
489,1981,1061.0,-810.0,251.0,136.8677787,190.8159999
489,1981,792.0,-394.0,398.0,136.8677787,190.8159999
489,1981,375.0,-109.0,266.0,136.8677787,190.8159999
489,1981,375.0,-197.0,178.0,136.8677787,190.8159999
489,1981,375.0,99.0,474.0,136.8677787,190.8159999
489,1981,375.0,207.0,582.0,136.8677787,190.8159999
489,1981,375.0,-126.0,249.0,136.8677787,190.8159999
489,1981,375.0,-246.0,129.0,136.8677787,190.8159999
489,1981,375.0,-275.0,100.0,136.8677787,190.8159999
489,1981,936.0,-991.0,-55.0,136.8677787,190.8159999
489,1982,1154.0,-4264.0,-3110.0,136.8677787,190.8159999
489,1982,1154.0,-4187.0,-3033.0,136.8677787,190.8159999
489,1982,1154.0,-3940.0,-2786.0,136.8677787,190.8159999
489,1982,1154.0,-3887.0,-2733.0,136.8677787,190.8159999
489,1982,1154.0,-3392.0,-2238.0,136.8677787,190.8159999
489,1982,1134.0,-2584.0,-1450.0,136.8677787,190.8159999
489,1982,1174.0,-2192.0,-1018.0,136.8677787,190.8159999
489,1982,1275.0,-1961.0,-686.0,136.8677787,190.8159999
489,1982,1438.0,-1907.0,-469.0,136.8677787,190.8159999
489,1982,1438.0,-1776.0,-338.0,136.8677787,190.8159999
489,1982,1438.0,-1538.0,-100.0,136.8677787,190.8159999
489,1982,1438.0,-1513.0,-75.0,136.8677787,190.8159999
489,1982,1438.0,-1566.0,-128.0,136.8677787,190.8159999
489,1982,1438.0,-1419.0,19.0,136.8677787,190.8159999
489,1982,1438.0,-1269.0,169.0,136.8677787,190.8159999
489,1982,1438.0,-1584.0,-146.0,136.8677787,190.8159999
489,1982,1438.0,-1682.0,-244.0,136.8677787,190.8159999
489,1982,1438.0,-1666.0,-229.0,136.8677787,190.8159999
489,1982,1313.0,-2158.0,-845.0,136.8677787,190.8159999
489,1983,942.0,-3361.0,-2419.0,136.8677787,190.8159999
489,1983,942.0,-3130.0,-2188.0,136.8677787,190.8159999
489,1983,942.0,-2773.0,-1831.0,136.8677787,190.8159999
489,1983,970.0,-2495.0,-1525.0,136.8677787,190.8159999
489,1983,999.0,-2422.0,-1423.0,136.8677787,190.8159999
489,1983,1029.0,-2094.0,-1065.0,136.8677787,190.8159999
489,1983,1060.0,-1797.0,-737.0,136.8677787,190.8159999
489,1983,1091.0,-1525.0,-434.0,136.8677787,190.8159999
489,1983,1124.0,-1395.0,-271.0,136.8677787,190.8159999
489,1983,1124.0,-1286.0,-162.0,136.8677787,190.8159999
489,1983,1124.0,-1171.0,-47.0,136.8677787,190.8159999
489,1983,1124.0,-1090.0,34.0,136.8677787,190.8159999
489,1983,1124.0,-1173.0,-49.0,136.8677787,190.8159999
489,1983,1124.0,-1066.0,58.0,136.8677787,190.8159999
489,1983,1124.0,-889.0,235.0,136.8677787,190.8159999
489,1983,1124.0,-1288.0,-164.0,136.8677787,190.8159999
489,1983,1124.0,-1473.0,-349.0,136.8677787,190.8159999
489,1983,1124.0,-1381.0,-257.0,136.8677787,190.8159999
489,1983,1081.0,-1618.0,-537.0,136.8677787,190.8159999
489,1984,645.0,-2645.0,-2000.0,136.8677787,190.8159999
489,1984,645.0,-2445.0,-1800.0,136.8677787,190.8159999
489,1984,645.0,-2392.0,-1747.0,136.8677787,190.8159999
489,1984,645.0,-1954.0,-1309.0,136.8677787,190.8159999
489,1984,675.0,-1793.0,-1118.0,136.8677787,190.8159999
489,1984,714.0,-1533.0,-819.0,136.8677787,190.8159999
489,1984,761.0,-988.0,-227.0,136.8677787,190.8159999
489,1984,817.0,-742.0,75.0,136.8677787,190.8159999
489,1984,882.0,-721.0,161.0,136.8677787,190.8159999
489,1984,955.0,-692.0,263.0,136.8677787,190.8159999
489,1984,955.0,-682.0,273.0,136.8677787,190.8159999
489,1984,955.0,-569.0,386.0,136.8677787,190.8159999
489,1984,955.0,-532.0,423.0,136.8677787,190.8159999
489,1984,955.0,-713.0,242.0,136.8677787,190.8159999
489,1984,955.0,-609.0,346.0,136.8677787,190.8159999
489,1984,955.0,-388.0,567.0,136.8677787,190.8159999
489,1984,955.0,-764.0,191.0,136.8677787,190.8159999
489,1984,955.0,-845.0,110.0,136.8677787,190.8159999
489,1984,955.0,-851.0,103.0,136.8677787,190.8159999
489,1984,871.0,-851.0,20.0,136.8677787,190.8159999
489,1985,1046.0,-2846.0,-1800.0,136.8677787,190.8159999
489,1985,1046.0,-2948.0,-1902.0,136.8677787,190.8159999
489,1985,1046.0,-2971.0,-1925.0,136.8677787,190.8159999
489,1985,1046.0,-2530.0,-1484.0,136.8677787,190.8159999
489,1985,1046.0,-2305.0,-1259.0,136.8677787,190.8159999
489,1985,1086.0,-2205.0,-1119.0,136.8677787,190.8159999
489,1985,1161.0,-1824.0,-663.0,136.8677787,190.8159999
489,1985,1270.0,-1383.0,-113.0,136.8677787,190.8159999
489,1985,1413.0,-1315.0,98.0,136.8677787,190.8159999
489,1985,1591.0,-1363.0,228.0,136.8677787,190.8159999
489,1985,1591.0,-1357.0,234.0,136.8677787,190.8159999
489,1985,1591.0,-1253.0,338.0,136.8677787,190.8159999
489,1985,1591.0,-1300.0,291.0,136.8677787,190.8159999
489,1985,1591.0,-1370.0,221.0,136.8677787,190.8159999
489,1985,1591.0,-1248.0,343.0,136.8677787,190.8159999
489,1985,1591.0,-1113.0,478.0,136.8677787,190.8159999
489,1985,1591.0,-1472.0,119.0,136.8677787,190.8159999
489,1985,1591.0,-1640.0,-49.0,136.8677787,190.8159999
489,1985,1591.0,-1798.0,-207.0,136.8677787,190.8159999
489,1985,1410.0,-1522.0,-112.0,136.8677787,190.8159999
489,1986,630.0,-3881.0,-3251.0,136.8677787,190.8159999
489,1986,715.0,-3917.0,-3202.0,136.8677787,190.8159999
489,1986,783.0,-3982.0,-3199.0,136.8677787,190.8159999
489,1986,833.0,-3622.0,-2789.0,136.8677787,190.8159999
489,1986,865.0,-3275.0,-2410.0,136.8677787,190.8159999
489,1986,880.0,-2380.0,-1500.0,136.8677787,190.8159999
489,1986,877.0,-1745.0,-868.0,136.8677787,190.8159999
489,1986,877.0,-1498.0,-621.0,136.8677787,190.8159999
489,1986,877.0,-1255.0,-378.0,136.8677787,190.8159999
489,1986,877.0,-1113.0,-236.0,136.8677787,190.8159999
489,1986,877.0,-919.0,-42.0,136.8677787,190.8159999
489,1986,877.0,-795.0,82.0,136.8677787,190.8159999
489,1986,877.0,-951.0,-74.0,136.8677787,190.8159999
489,1986,877.0,-934.0,-57.0,136.8677787,190.8159999
489,1986,877.0,-731.0,146.0,136.8677787,190.8159999
489,1986,877.0,-1056.0,-179.0,136.8677787,190.8159999
489,1986,877.0,-1255.0,-378.0,136.8677787,190.8159999
489,1986,877.0,-1601.0,-724.0,136.8677787,190.8159999
489,1986,870.0,-1678.0,-808.0,136.8677787,190.8159999
489,1987,381.0,-3181.0,-2800.0,136.8677787,190.8159999
489,1987,399.0,-3111.0,-2712.0,136.8677787,190.8159999
489,1987,435.0,-2948.0,-2513.0,136.8677787,190.8159999
489,1987,489.0,-2527.0,-2038.0,136.8677787,190.8159999
489,1987,560.0,-2419.0,-1859.0,136.8677787,190.8159999
489,1987,648.0,-2060.0,-1412.0,136.8677787,190.8159999
489,1987,755.0,-1379.0,-624.0,136.8677787,190.8159999
489,1987,879.0,-1033.0,-154.0,136.8677787,190.8159999
489,1987,1020.0,-1040.0,-20.0,136.8677787,190.8159999
489,1987,1179.0,-1128.0,51.0,136.8677787,190.8159999
489,1987,1179.0,-1086.0,93.0,136.8677787,190.8159999
489,1987,1179.0,-1011.0,168.0,136.8677787,190.8159999
489,1987,1179.0,-1047.0,132.0,136.8677787,190.8159999
489,1987,1179.0,-1099.0,80.0,136.8677787,190.8159999
489,1987,1179.0,-1026.0,153.0,136.8677787,190.8159999
489,1987,1179.0,-947.0,232.0,136.8677787,190.8159999
489,1987,1179.0,-1129.0,50.0,136.8677787,190.8159999
489,1987,1179.0,-1221.0,-42.0,136.8677787,190.8159999
489,1987,1179.0,-1322.0,-143.0,136.8677787,190.8159999
489,1987,988.0,-1278.0,-290.0,136.8677787,190.8159999
489,1988,796.0,-3891.0,-3095.0,136.8677787,190.8159999
489,1988,796.0,-3445.0,-2649.0,136.8677787,190.8159999
489,1988,796.0,-2878.0,-2082.0,136.8677787,190.8159999
489,1988,796.0,-2658.0,-1862.0,136.8677787,190.8159999
489,1988,796.0,-2602.0,-1806.0,136.8677787,190.8159999
489,1988,899.0,-2045.0,-1146.0,136.8677787,190.8159999
489,1988,967.0,-1508.0,-541.0,136.8677787,190.8159999
489,1988,1003.0,-1161.0,-158.0,136.8677787,190.8159999
489,1988,1005.0,-1057.0,-52.0,136.8677787,190.8159999
489,1988,973.0,-980.0,-7.0,136.8677787,190.8159999
489,1988,907.0,-774.0,133.0,136.8677787,190.8159999
489,1988,808.0,-689.0,119.0,136.8677787,190.8159999
489,1988,675.0,-720.0,-45.0,136.8677787,190.8159999
489,1988,509.0,-482.0,27.0,136.8677787,190.8159999
489,1988,309.0,-156.0,153.0,136.8677787,190.8159999
489,1988,309.0,-338.0,-29.0,136.8677787,190.8159999
489,1988,309.0,-322.0,-13.0,136.8677787,190.8159999
489,1988,899.0,-1396.0,-497.0,136.8677787,190.8159999
489,1989,786.0,-3988.0,-3202.0,136.8677787,190.8159999
489,1989,786.0,-3594.0,-2808.0,136.8677787,190.8159999
489,1989,786.0,-3029.0,-2243.0,136.8677787,190.8159999
489,1989,786.0,-2531.0,-1745.0,136.8677787,190.8159999
489,1989,786.0,-2021.0,-1235.0,136.8677787,190.8159999
489,1989,840.0,-1498.0,-658.0,136.8677787,190.8159999
489,1989,892.0,-1178.0,-286.0,136.8677787,190.8159999
489,1989,942.0,-983.0,-41.0,136.8677787,190.8159999
489,1989,990.0,-943.0,47.0,136.8677787,190.8159999
489,1989,1036.0,-953.0,83.0,136.8677787,190.8159999
489,1989,1080.0,-888.0,192.0,136.8677787,190.8159999
489,1989,1080.0,-918.0,162.0,136.8677787,190.8159999
489,1989,1080.0,-990.0,90.0,136.8677787,190.8159999
489,1989,1080.0,-835.0,245.0,136.8677787,190.8159999
489,1989,1080.0,-738.0,342.0,136.8677787,190.8159999
489,1989,1080.0,-1109.0,-29.0,136.8677787,190.8159999
489,1989,1080.0,-1054.0,26.0,136.8677787,190.8159999
489,1989,949.0,-1261.0,-312.0,136.8677787,190.8159999
489,1990,602.0,-3804.0,-3202.0,136.8677787,190.8159999
489,1990,602.0,-3453.0,-2851.0,136.8677787,190.8159999
489,1990,602.0,-3026.0,-2424.0,136.8677787,190.8159999
489,1990,741.0,-2769.0,-2028.0,136.8677787,190.8159999
489,1990,845.0,-2482.0,-1637.0,136.8677787,190.8159999
489,1990,914.0,-1949.0,-1035.0,136.8677787,190.8159999
489,1990,950.0,-1566.0,-616.0,136.8677787,190.8159999
489,1990,950.0,-1279.0,-329.0,136.8677787,190.8159999
489,1990,916.0,-1102.0,-186.0,136.8677787,190.8159999
489,1990,848.0,-949.0,-101.0,136.8677787,190.8159999
489,1990,745.0,-669.0,76.0,136.8677787,190.8159999
489,1990,745.0,-657.0,88.0,136.8677787,190.8159999
489,1990,745.0,-824.0,-79.0,136.8677787,190.8159999
489,1990,745.0,-755.0,-10.0,136.8677787,190.8159999
489,1990,745.0,-894.0,-149.0,136.8677787,190.8159999
489,1990,745.0,-888.0,-143.0,136.8677787,190.8159999
489,1990,745.0,-706.0,38.0,136.8677787,190.8159999
489,1990,855.0,-1423.0,-568.0,136.8677787,190.8159999
489,1991,698.0,-5267.0,-4569.0,136.8677787,190.8159999
489,1991,698.0,-4947.0,-4249.0,136.8677787,190.8159999
489,1991,698.0,-4390.0,-3692.0,136.8677787,190.8159999
489,1991,698.0,-3837.0,-3139.0,136.8677787,190.8159999
